"id","full_name","age","gender","device_type","ad_position","browsing_history","time_of_day","click","row_id"
2178,"user2178",40,"female","desktop","bottom","social media","morning",0,530
5921,"user5921",40,"female","desktop","side","entertaiment","morning",1,532
2361,"user2361",40,"female","desktop","top","entertaiment","morning",0,533
4559,"user4559",30,"female","desktop","bottom","news","night",0,534
1253,"user1253",36,"female","desktop","bottom","shopping","morning",1,535
1126,"user1126",31,"female","tablet","side","entertaiment","afternoon",1,536
4049,"user4049",57,"female","desktop","top","entertaiment","night",1,537
1033,"user1033",40,"female","tablet","bottom","entertainment","night",0,538
1557,"user1557",40,"female","desktop","bottom","entertaiment","night",0,539
6237,"user6237",32,"non-binary","mobile","top","news","morning",1,540
5085,"user5085",40,"female","tablet","top","news","night",1,542
966,"user966",54,"male","desktop","bottom","entertaiment","night",1,543
1104,"user1104",47,"female","desktop","bottom","entertainment","evening",0,544
7652,"user7652",40,"male","mobile","bottom","education","morning",1,546
315,"user315",40,"non-binary","desktop","side","social media","evening",1,547
7376,"user7376",21,"female","mobile","side","news","morning",1,550
9444,"user9444",51,"female","mobile","side","entertainment","afternoon",0,551
5483,"user5483",52,"female","tablet","side","education","morning",0,553
3266,"user3266",40,"male","tablet","top","news","afternoon",1,556
163,"user163",40,"male","desktop","bottom","entertaiment","night",0,559
9967,"user9967",40,"female","mobile","side","education","evening",1,560
928,"user928",40,"male","desktop","side","social media","night",1,561
2715,"user2715",40,"male","mobile","bottom","entertaiment","afternoon",0,563
3570,"user3570",56,"female","mobile","side","entertaiment","evening",0,564
7748,"user7748",57,"female","desktop","top","news","night",0,565
5922,"user5922",62,"female","mobile","side","entertainment","afternoon",0,566
3429,"user3429",59,"female","tablet","side","social media","morning",1,567
6467,"user6467",30,"non-binary","desktop","side","entertaiment","morning",1,568
3990,"user3990",28,"female","tablet","side","social media","evening",1,569
1178,"user1178",40,"male","desktop","bottom","entertaiment","evening",1,571
7670,"user7670",54,"female","tablet","top","education","night",1,572
5993,"user5993",40,"female","desktop","bottom","entertainment","evening",0,573
1368,"user1368",40,"female","desktop","top","entertaiment","afternoon",0,574
866,"user866",40,"male","mobile","bottom","education","night",0,577
1741,"user1741",45,"female","mobile","bottom","entertaiment","night",1,580
3523,"user3523",22,"male","desktop","bottom","entertaiment","morning",0,581
9695,"user9695",26,"male","desktop","side","entertainment","night",0,584
9057,"user9057",38,"female","desktop","side","entertaiment","afternoon",1,585
2387,"user2387",40,"non-binary","mobile","top","social media","night",1,587
8415,"user8415",64,"female","desktop","bottom","entertaiment","evening",0,590
4976,"user4976",34,"female","mobile","bottom","entertainment","afternoon",1,591
8081,"user8081",38,"female","tablet","bottom","entertainment","night",1,592
9892,"user9892",51,"female","tablet","side","entertaiment","evening",1,594
412,"user412",40,"male","tablet","top","news","evening",1,595
4883,"user4883",40,"female","desktop","top","entertaiment","night",0,596
2311,"user2311",40,"female","desktop","bottom","entertaiment","afternoon",1,598
416,"user416",40,"female","desktop","bottom","social media","morning",0,599
1634,"user1634",40,"female","tablet","bottom","news","night",0,600
7699,"user7699",45,"non-binary","tablet","side","entertaiment","afternoon",0,603
9676,"user9676",21,"female","mobile","top","entertaiment","morning",1,608
1679,"user1679",56,"female","mobile","top","education","morning",0,609
5514,"user5514",31,"female","desktop","side","entertaiment","night",1,610
9311,"user9311",40,"non-binary","desktop","side","social media","afternoon",1,612
3674,"user3674",40,"non-binary","tablet","bottom","entertainment","morning",0,613
2239,"user2239",25,"female","tablet","bottom","education","morning",1,614
3144,"user3144",24,"male","desktop","side","shopping","morning",1,615
7511,"user7511",31,"female","desktop","side","shopping","night",1,616
8333,"user8333",40,"female","mobile","bottom","entertaiment","afternoon",0,618
4527,"user4527",52,"male","mobile","bottom","education","morning",0,619
4359,"user4359",36,"non-binary","desktop","side","social media","morning",0,620
9344,"user9344",50,"female","mobile","bottom","shopping","night",0,621
6627,"user6627",40,"non-binary","desktop","bottom","education","afternoon",1,623
8996,"user8996",22,"female","desktop","bottom","entertainment","evening",0,624
3704,"user3704",46,"female","desktop","top","entertaiment","evening",0,625
503,"user503",43,"female","desktop","side","social media","morning",1,626
4581,"user4581",51,"female","desktop","top","entertaiment","morning",0,627
1762,"user1762",41,"male","desktop","side","entertainment","afternoon",1,631
7349,"user7349",47,"female","tablet","side","entertainment","afternoon",0,636
7426,"user7426",40,"female","mobile","side","entertaiment","night",0,638
6100,"user6100",40,"female","desktop","bottom","education","night",1,639
3118,"user3118",57,"male","mobile","top","entertaiment","evening",1,640
7917,"user7917",40,"non-binary","tablet","side","entertaiment","afternoon",0,644
63,"user63",40,"female","tablet","top","social media","morning",0,646
2581,"user2581",40,"female","mobile","bottom","entertaiment","evening",1,647
1734,"user1734",50,"female","mobile","side","education","night",0,648
1101,"user1101",40,"female","mobile","bottom","shopping","morning",0,649
5363,"user5363",40,"female","desktop","top","entertaiment","evening",0,650
3352,"user3352",40,"female","desktop","side","entertaiment","night",1,651
4102,"user4102",54,"female","desktop","top","entertaiment","morning",0,652
4044,"user4044",41,"female","mobile","top","social media","morning",0,654
5918,"user5918",48,"female","mobile","bottom","entertaiment","evening",0,655
1079,"user1079",46,"female","desktop","side","entertaiment","morning",0,656
5340,"user5340",19,"female","mobile","side","entertaiment","night",0,657
2907,"user2907",40,"female","mobile","side","news","morning",0,658
7545,"user7545",25,"male","tablet","bottom","news","evening",0,659
1665,"user1665",19,"female","mobile","bottom","entertaiment","afternoon",0,662
8201,"user8201",59,"female","desktop","bottom","social media","morning",0,664
6874,"user6874",40,"female","mobile","side","news","afternoon",0,667
5056,"user5056",40,"female","tablet","side","social media","morning",0,668
5005,"user5005",49,"male","desktop","top","shopping","morning",1,669
1454,"user1454",40,"female","tablet","top","entertaiment","morning",1,670
7057,"user7057",43,"female","tablet","side","news","night",0,672
2196,"user2196",40,"female","desktop","top","news","morning",0,673
3336,"user3336",26,"non-binary","desktop","bottom","entertaiment","morning",1,674
5198,"user5198",47,"male","desktop","bottom","education","night",1,676
2934,"user2934",26,"non-binary","desktop","top","entertainment","afternoon",1,682
2086,"user2086",51,"female","mobile","side","entertaiment","night",0,683
4742,"user4742",31,"male","desktop","bottom","entertaiment","night",1,684
8392,"user8392",38,"male","mobile","side","entertaiment","evening",0,686
5647,"user5647",46,"female","tablet","side","entertaiment","morning",1,688
1975,"user1975",30,"female","mobile","top","social media","morning",1,690
8726,"user8726",62,"female","desktop","side","education","morning",1,691
1370,"user1370",52,"female","desktop","bottom","entertaiment","night",1,692
7139,"user7139",40,"female","desktop","side","news","afternoon",0,693
6094,"user6094",40,"non-binary","tablet","top","social media","evening",1,694
4029,"user4029",21,"female","desktop","side","news","afternoon",1,695
403,"user403",40,"non-binary","tablet","top","shopping","afternoon",0,696
2876,"user2876",23,"non-binary","tablet","top","education","morning",1,697
5894,"user5894",57,"male","desktop","side","social media","evening",0,699
1650,"user1650",29,"female","desktop","bottom","entertaiment","morning",1,701
739,"user739",40,"female","mobile","side","social media","morning",0,705
7647,"user7647",40,"male","desktop","top","news","afternoon",1,706
2062,"user2062",40,"female","desktop","top","social media","morning",0,707
6966,"user6966",39,"non-binary","tablet","side","entertaiment","evening",0,708
3183,"user3183",40,"non-binary","tablet","bottom","news","morning",0,709
5191,"user5191",40,"male","desktop","bottom","entertaiment","evening",0,711
5323,"user5323",63,"female","tablet","bottom","shopping","afternoon",0,712
5826,"user5826",40,"female","desktop","bottom","entertaiment","morning",0,713
9260,"user9260",37,"female","desktop","top","education","afternoon",0,715
389,"user389",31,"non-binary","tablet","top","social media","afternoon",1,716
92,"user92",40,"female","tablet","top","shopping","morning",0,719
1632,"user1632",40,"female","mobile","side","shopping","morning",0,720
2823,"user2823",46,"female","mobile","top","entertaiment","morning",0,721
7507,"user7507",40,"female","tablet","top","education","afternoon",1,723
3154,"user3154",40,"female","mobile","top","shopping","evening",0,724
3675,"user3675",36,"female","tablet","bottom","entertaiment","afternoon",0,726
429,"user429",40,"female","desktop","bottom","education","morning",0,728
6174,"user6174",35,"male","desktop","side","entertainment","morning",0,729
9660,"user9660",40,"male","desktop","top","social media","night",1,730
7313,"user7313",40,"non-binary","mobile","side","entertaiment","night",1,731
9845,"user9845",59,"female","mobile","top","entertaiment","evening",0,732
8476,"user8476",43,"non-binary","desktop","bottom","social media","night",0,734
9157,"user9157",40,"female","mobile","bottom","entertainment","morning",1,735
210,"user210",28,"male","tablet","top","entertaiment","afternoon",0,737
7013,"user7013",40,"female","tablet","top","education","afternoon",0,739
8684,"user8684",40,"non-binary","tablet","top","shopping","afternoon",1,740
1386,"user1386",40,"female","desktop","top","news","night",0,741
3335,"user3335",24,"male","mobile","top","entertainment","night",1,742
9397,"user9397",19,"female","tablet","top","entertainment","evening",1,743
7688,"user7688",57,"male","mobile","top","news","evening",1,744
7590,"user7590",40,"non-binary","desktop","bottom","social media","morning",0,746
2804,"user2804",40,"female","tablet","bottom","education","evening",1,747
4548,"user4548",40,"male","desktop","side","entertainment","evening",1,748
1278,"user1278",40,"female","tablet","bottom","education","evening",0,750
6657,"user6657",22,"female","desktop","bottom","news","night",1,752
6669,"user6669",38,"female","mobile","side","news","night",1,755
2676,"user2676",40,"female","tablet","side","entertaiment","morning",0,756
1710,"user1710",37,"female","tablet","side","entertainment","afternoon",1,758
6256,"user6256",40,"male","tablet","top","entertaiment","evening",0,761
9640,"user9640",40,"female","desktop","side","entertaiment","morning",0,762
7321,"user7321",40,"female","tablet","side","entertaiment","evening",0,763
6131,"user6131",43,"male","tablet","top","entertainment","morning",0,764
2125,"user2125",40,"female","tablet","top","entertaiment","evening",1,765
5346,"user5346",30,"non-binary","tablet","top","news","morning",1,766
4707,"user4707",21,"non-binary","desktop","top","entertaiment","evening",1,767
382,"user382",18,"female","desktop","bottom","entertainment","morning",0,769
6452,"user6452",34,"female","desktop","bottom","entertaiment","night",0,772
8400,"user8400",40,"female","tablet","bottom","entertainment","afternoon",1,773
2032,"user2032",36,"female","desktop","bottom","education","morning",1,774
1743,"user1743",47,"female","desktop","bottom","news","morning",0,778
5832,"user5832",28,"non-binary","desktop","side","entertaiment","afternoon",1,780
8241,"user8241",40,"female","tablet","side","entertaiment","morning",0,781
7905,"user7905",37,"female","tablet","bottom","entertaiment","night",0,783
6296,"user6296",29,"female","desktop","bottom","education","evening",1,785
8278,"user8278",40,"female","mobile","top","entertaiment","morning",1,787
9422,"user9422",21,"female","mobile","side","entertainment","night",1,790
9015,"user9015",40,"male","mobile","side","education","afternoon",0,793
3898,"user3898",40,"female","desktop","bottom","news","morning",0,794
4805,"user4805",52,"female","desktop","bottom","social media","morning",0,796
